0,5046779;2020-04-27 13:44:51;26;50;87;518459;22877;2707;3546;7617;3572;2186;337;-583;0;0;50;0
1,00756;2020-04-27 13:44:51;26;50;87;518459;22877;2707;3546;7617;3572;2186;337;284;0;0;50;0
1,510404;2020-04-27 13:44:51;0;48;69;701835;92177;16702;17028;12746;6022;3305;1453;-27;0;0;49;0
2,013262;2020-04-27 13:44:51;0;48;69;701835;92177;16702;17028;12746;6022;3305;1453;119;45;0;49;0
2,516089;2020-04-27 13:44:51;0;40;69;144700;215733;28338;41420;49495;21043;5954;4824;539;45;0;47;0
3,019093;2020-04-27 13:44:51;0;40;69;144700;215733;28338;41420;49495;21043;5954;4824;-6;45;0;46;0
3,521981;2020-04-27 13:44:51;0;54;63;568000;31041;8191;1248;3401;8619;2873;888;280;45;0;47;0
4,024805;2020-04-27 13:44:51;0;54;63;568000;31041;8191;1248;3401;8619;2873;888;39;34;0;48;0
4,527581;2020-04-27 13:44:51;0;48;74;79419;17641;18284;8687;3001;3548;941;401;131;34;0;48;0
5,030614;2020-04-27 13:44:51;0;48;74;79419;17641;18284;8687;3001;3548;941;401;107;45;0;48;0
5,533423;2020-04-27 13:44:51;0;54;69;758275;69629;15478;6601;10685;8192;2437;2291;38;45;0;48;0
6,036139;2020-04-27 13:44:51;0;54;69;758275;69629;15478;6601;10685;8192;2437;2291;59;42;0;49;0
6,539084;2020-04-27 13:44:51;0;56;74;88156;36411;7101;9001;7236;3955;1555;934;-124;42;0;49;0
7,041996;2020-04-27 13:44:51;0;56;74;88156;36411;7101;9001;7236;3955;1555;934;61;44;0;50;0
7,544848;2020-04-27 13:44:51;0;51;75;69984;22760;4767;3682;5475;4624;1475;1042;108;39;0;50;0
8,047735;2020-04-27 13:44:51;0;51;75;69984;22760;4767;3682;5475;4624;1475;1042;38;40;0;50;0
8,55057;2020-04-27 13:44:51;0;50;66;81940;2834;1594;545;689;303;229;106;-158;40;0;50;0
9,053449;2020-04-27 13:44:51;0;50;66;81940;2834;1594;545;689;303;229;106;50;36;0;50;0
9,556396;2020-04-27 13:44:51;0;47;70;41417;26809;8138;5160;3252;2494;816;288;87;36;0;49;0
10,05918;2020-04-27 13:44:51;0;47;70;41417;26809;8138;5160;3252;2494;816;288;149;36;0;49;0
10,5621;2020-04-27 13:44:51;0;40;54;1377187;366450;6111;29620;38008;17178;4100;1826;412;40;0;49;0
11,06492;2020-04-27 13:44:51;0;40;54;1377187;366450;6111;29620;38008;17178;4100;1826;68;40;0;48;0
11,56755;2020-04-27 13:44:51;0;40;54;1377187;366450;6111;29620;38008;17178;4100;1826;86;40;0;48;0
12,07057;2020-04-27 13:44:51;0;40;54;1377187;366450;6111;29620;38008;17178;4100;1826;315;40;0;48;0
12,5734;2020-04-27 13:44:51;0;21;47;127512;36916;10115;4011;10105;2920;1482;714;73;40;0;47;0
13,07627;2020-04-27 13:44:51;0;21;47;127512;36916;10115;4011;10105;2920;1482;714;36;36;0;46;0
13,57926;2020-04-27 13:44:51;0;24;38;159295;15328;3067;675;4009;1798;1023;210;120;36;0;45;0
14,08205;2020-04-27 13:44:51;0;24;38;159295;15328;3067;675;4009;1798;1023;210;105;36;0;44;0
14,58492;2020-04-27 13:44:51;0;24;47;150545;41142;6213;2186;2948;2519;729;507;-12;43;0;43;0
15,08781;2020-04-27 13:44:51;0;24;47;150545;41142;6213;2186;2948;2519;729;507;60;43;0;43;0
15,59055;2020-04-27 13:44:51;0;37;35;37393;41749;2143;2535;8676;2564;709;832;80;41;0;42;0
16,0935;2020-04-27 13:44:51;0;37;35;37393;41749;2143;2535;8676;2564;709;832;8;38;0;42;0
16,59627;2020-04-27 13:44:51;0;38;27;64971;33015;2878;3130;4892;2673;1001;514;412;38;0;42;0
17,09921;2020-04-27 13:44:51;0;38;27;64971;33015;2878;3130;4892;2673;1001;514;83;45;0;42;0
17,60214;2020-04-27 13:44:51;0;38;38;148133;103146;47124;5971;14192;13586;8484;4674;77;32;0;42;0
18,10497;2020-04-27 13:44:51;0;38;38;148133;103146;47124;5971;14192;13586;8484;4674;56;39;0;42;0
18,60782;2020-04-27 13:44:51;0;41;47;55182;8700;3826;1095;2250;962;89;209;292;44;0;42;0
19,11069;2020-04-27 13:44:51;0;41;47;55182;8700;3826;1095;2250;962;89;209;41;43;0;42;0
19,61355;2020-04-27 13:44:51;0;41;48;735725;57990;3323;4782;6726;4135;1835;913;86;36;0;42;0
20,11641;2020-04-27 13:44:51;0;41;48;735725;57990;3323;4782;6726;4135;1835;913;-85;36;0;42;0
20,61928;2020-04-27 13:44:51;0;30;53;84424;37181;6582;2402;552;959;194;128;77;39;0;41;0
21,12201;2020-04-27 13:44:51;0;30;53;84424;37181;6582;2402;552;959;194;128;-131;39;0;41;0
21,62501;2020-04-27 13:44:51;0;30;53;84424;37181;6582;2402;552;959;194;128;53;42;0;41;0
22,12786;2020-04-27 13:44:51;0;30;53;84424;37181;6582;2402;552;959;194;128;128;38;0;41;0
22,63074;2020-04-27 13:44:51;0;29;10;50318;141497;4252;3956;7457;4489;1227;815;373;38;0;40;0
23,13359;2020-04-27 13:44:51;0;29;10;50318;141497;4252;3956;7457;4489;1227;815;-107;47;0;40;0
23,63645;2020-04-27 13:44:51;0;30;20;55219;8201;1619;866;1112;809;272;179;61;47;0;40;0
24,13927;2020-04-27 13:44:51;0;30;20;55219;8201;1619;866;1112;809;272;179;100;47;0;40;0
24,64219;2020-04-27 13:44:51;0;41;29;332241;174951;111617;16923;25722;20113;6133;2872;50;47;0;40;0
25,14503;2020-04-27 13:44:51;0;41;29;332241;174951;111617;16923;25722;20113;6133;2872;117;37;0;40;0
25,64792;2020-04-27 13:44:51;0;35;54;28595;15456;4803;8196;4018;2724;487;732;54;37;0;39;0
26,15077;2020-04-27 13:44:51;0;35;54;28595;15456;4803;8196;4018;2724;487;732;73;39;0;39;0
26,65362;2020-04-27 13:44:51;0;48;67;247944;12053;508;2269;1502;1808;1262;674;101;39;0;40;0
27,15646;2020-04-27 13:44:51;0;48;67;247944;12053;508;2269;1502;1808;1262;674;50;39;0;40;0
27,65936;2020-04-27 13:44:51;0;51;75;16216;11314;4835;5294;6405;2521;1293;462;22;39;0;40;0
28,1622;2020-04-27 13:44:51;0;51;75;16216;11314;4835;5294;6405;2521;1293;462;316;39;0;40;0
28,66508;2020-04-27 13:44:51;0;48;64;63513;46310;7493;6825;12090;2454;889;1283;59;39;0;40;0
29,1679;2020-04-27 13:44:51;0;48;64;63513;46310;7493;6825;12090;2454;889;1283;-23;39;0;40;0
29,6708;2020-04-27 13:44:51;0;50;64;63791;11766;7299;3502;2564;3131;2428;570;-27;42;0;40;0
