0,504019;2020-04-27 13:42:26;0;37;56;1619256;89081;2254;3087;2155;3333;3379;3099;80;0;0;37;0
1,006765;2020-04-27 13:42:26;0;37;56;1619256;89081;2254;3087;2155;3333;3379;3099;-67;0;0;37;0
1,509643;2020-04-27 13:42:26;0;37;57;1937346;366230;58499;101881;112480;64346;4595;9648;243;0;0;37;0
2,012527;2020-04-27 13:42:26;0;37;57;1937346;366230;58499;101881;112480;64346;4595;9648;36;0;0;37;0
2,515427;2020-04-27 13:42:26;0;17;67;921352;105433;38226;59132;35982;19220;6786;2538;-164;163;0;33;0
3,018304;2020-04-27 13:42:26;0;17;67;921352;105433;38226;59132;35982;19220;6786;2538;150;50;0;30;0
3,521158;2020-04-27 13:42:26;0;60;67;1678515;68793;22296;13091;25135;35753;4039;1573;38;56;0;34;0
4,023937;2020-04-27 13:42:26;0;60;67;1678515;68793;22296;13091;25135;35753;4039;1573;-502;56;0;37;0
4,526908;2020-04-27 13:42:26;0;77;94;1896584;124169;24739;36532;24345;20211;4661;3146;-6;56;0;42;0
5,029798;2020-04-27 13:42:26;0;77;94;1896584;124169;24739;36532;24345;20211;4661;3146;-11;56;0;45;0
5,53258;2020-04-27 13:42:26;0;51;87;385170;122723;13709;5327;2345;3156;2951;648;201;56;0;46;0
6,035493;2020-04-27 13:42:26;0;51;87;385170;122723;13709;5327;2345;3156;2951;648;-21;39;0;46;0
6,538292;2020-04-27 13:42:26;0;51;87;385170;122723;13709;5327;2345;3156;2951;648;468;39;0;46;0
7,041146;2020-04-27 13:42:26;0;51;87;385170;122723;13709;5327;2345;3156;2951;648;362;48;0;47;0
7,544061;2020-04-27 13:42:26;26;37;69;1972168;116660;19955;7612;14524;8823;9402;1445;-105;43;0;46;0
8,046902;2020-04-27 13:42:26;26;37;69;1972168;116660;19955;7612;14524;8823;9402;1445;-39;32;0;45;0
8,549822;2020-04-27 13:42:26;0;1;74;1894166;114371;18042;25782;7127;1272;3276;2183;119;32;0;43;0
9,052711;2020-04-27 13:42:26;0;1;74;1894166;114371;18042;25782;7127;1272;3276;2183;101;32;0;40;0
9,555574;2020-04-27 13:42:26;0;1;57;71916;30753;2632;2899;4154;3096;1222;2040;16;32;0;38;0
10,05833;2020-04-27 13:42:26;0;1;57;71916;30753;2632;2899;4154;3096;1222;2040;129;31;0;36;0
10,5613;2020-04-27 13:42:26;0;24;64;340306;46308;9833;5059;14148;4770;1402;1566;43;31;0;36;0
11,06406;2020-04-27 13:42:26;0;24;64;340306;46308;9833;5059;14148;4770;1402;1566;45;31;0;35;0
11,56688;2020-04-27 13:42:26;0;44;60;319453;39831;4031;2893;8932;4355;1161;961;-46;31;0;36;0
12,06985;2020-04-27 13:42:26;0;44;60;319453;39831;4031;2893;8932;4355;1161;961;154;31;0;36;0
12,57263;2020-04-27 13:42:26;0;66;40;184723;45581;1672;2644;2696;3092;1731;904;297;31;0;37;0
13,07555;2020-04-27 13:42:26;0;66;40;184723;45581;1672;2644;2696;3092;1731;904;26;31;0;38;0
13,57838;2020-04-27 13:42:26;0;60;43;2159662;308416;35215;22327;32267;16595;14317;15215;53;31;0;39;0
14,08128;2020-04-27 13:42:26;0;60;43;2159662;308416;35215;22327;32267;16595;14317;15215;330;31;0;40;0
14,58412;2020-04-27 13:42:26;0;44;26;672046;881539;64292;7351;43677;19238;6608;12734;43;41;0;40;0
15,08698;2020-04-27 13:42:26;0;44;26;672046;881539;64292;7351;43677;19238;6608;12734;103;41;0;40;0
15,58989;2020-04-27 13:42:26;0;38;50;796809;166851;156016;41906;33933;17072;10013;2933;187;38;0;40;0
16,09268;2020-04-27 13:42:26;0;38;50;796809;166851;156016;41906;33933;17072;10013;2933;-87;38;0;40;0
16,59561;2020-04-27 13:42:26;0;44;63;2458934;247067;34342;42324;35146;34802;10718;4519;18;38;0;40;0
17,09843;2020-04-27 13:42:26;0;44;63;2458934;247067;34342;42324;35146;34802;10718;4519;141;36;0;40;0
17,60131;2020-04-27 13:42:26;0;27;57;1403801;1174323;189446;14742;16454;14455;9918;8920;41;36;0;40;0
18,10423;2020-04-27 13:42:26;0;27;57;1403801;1174323;189446;14742;16454;14455;9918;8920;72;36;0;39;0
18,60708;2020-04-27 13:42:26;0;43;75;150419;64168;3127;17965;14336;6177;1632;1721;-49;36;0;39;0
19,10993;2020-04-27 13:42:26;0;43;75;150419;64168;3127;17965;14336;6177;1632;1721;70;36;0;39;0
19,61279;2020-04-27 13:42:26;0;53;63;191267;24718;10548;4162;4012;5064;6216;1128;92;36;0;40;0
20,11567;2020-04-27 13:42:26;0;53;63;191267;24718;10548;4162;4012;5064;6216;1128;1;36;0;40;0
20,6186;2020-04-27 13:42:26;0;44;63;77888;73161;3593;14083;3267;5021;2135;1787;54;39;0;40;0
21,12131;2020-04-27 13:42:26;0;44;63;77888;73161;3593;14083;3267;5021;2135;1787;-5;39;0;40;0
21,62425;2020-04-27 13:42:26;0;66;81;351673;35471;28321;6706;12905;5157;3373;2088;176;39;0;41;0
22,12703;2020-04-27 13:42:26;0;66;81;351673;35471;28321;6706;12905;5157;3373;2088;-40;39;0;41;0
22,62997;2020-04-27 13:42:26;0;67;88;433593;126518;32174;43435;41848;18772;15696;3741;54;32;0;42;0
23,13287;2020-04-27 13:42:26;0;67;88;433593;126518;32174;43435;41848;18772;15696;3741;49;34;0;43;0
23,6357;2020-04-27 13:42:26;0;70;94;370284;14769;12800;9112;8050;6602;5098;3395;105;34;0;43;0
24,13854;2020-04-27 13:42:26;0;70;94;370284;14769;12800;9112;8050;6602;5098;3395;71;34;0;44;0
24,64148;2020-04-27 13:42:26;0;80;91;243045;75273;6898;8649;9600;10367;3935;1046;88;34;0;44;0
25,14428;2020-04-27 13:42:26;0;80;91;243045;75273;6898;8649;9600;10367;3935;1046;393;34;0;45;0
