0,5073415;2020-04-27 13:26:52;0;0;0;0;0;0;0;0;0;0;0;-13;0;0;0;0
1,010225;2020-04-27 13:26:52;0;100;51;235022;236086;27259;17336;4457;9568;1775;64632;73;0;0;50;0
1,513054;2020-04-27 13:26:52;0;100;51;235022;236086;27259;17336;4457;9568;1775;64632;55;0;0;66;0
2,015816;2020-04-27 13:26:52;0;100;43;577606;19617;2651;1020;1702;3694;678;11362;71;0;0;75;0
2,518737;2020-04-27 13:26:52;0;100;43;577606;19617;2651;1020;1702;3694;678;11362;56;0;0;80;0
3,021659;2020-04-27 13:26:52;0;100;54;466002;2983;6628;3522;1705;2339;1125;10491;75;0;0;83;0
3,524603;2020-04-27 13:26:52;0;100;54;466002;2983;6628;3522;1705;2339;1125;10491;118;0;0;85;0
4,027383;2020-04-27 13:26:52;0;93;44;121541;97293;13844;14070;9325;11638;4783;68095;91;0;0;86;0
4,530306;2020-04-27 13:26:52;0;93;44;121541;97293;13844;14070;9325;11638;4783;68095;11;0;0;87;0
5,033167;2020-04-27 13:26:52;0;93;44;121541;97293;13844;14070;9325;11638;4783;68095;81;0;0;87;0
5,53595;2020-04-27 13:26:52;0;93;44;121541;97293;13844;14070;9325;11638;4783;68095;26;0;0;88;0
6,038853;2020-04-27 13:26:52;0;70;57;37341;39696;5961;4827;7848;3392;3827;15318;60;0;0;86;0
6,541801;2020-04-27 13:26:52;0;70;57;37341;39696;5961;4827;7848;3392;3827;15318;52;0;0;85;0
7,044515;2020-04-27 13:26:52;0;70;37;582018;70344;20448;12689;9830;22796;13667;52479;68;0;0;84;0
7,547427;2020-04-27 13:26:52;0;70;37;582018;70344;20448;12689;9830;22796;13667;52479;16;0;0;83;0
8,050303;2020-04-27 13:26:52;0;80;29;33950;27925;3463;2776;8391;6609;1783;49355;27;0;0;83;0
8,553043;2020-04-27 13:26:52;0;80;29;33950;27925;3463;2776;8391;6609;1783;49355;6;0;0;83;0
9,055963;2020-04-27 13:26:52;0;100;34;854009;67442;30271;11720;8597;12813;3935;46129;49;0;0;84;0
9,558875;2020-04-27 13:26:52;0;100;34;854009;67442;30271;11720;8597;12813;3935;46129;59;0;0;84;0
10,06166;2020-04-27 13:26:52;0;100;26;238307;10243;530;1535;2350;3494;1220;15762;87;0;0;85;0
10,56467;2020-04-27 13:26:52;0;100;26;238307;10243;530;1535;2350;3494;1220;15762;99;0;0;86;0
11,06743;2020-04-27 13:26:52;0;100;27;9686;14408;14036;7318;14146;21078;8635;45812;49;0;0;86;0
11,57037;2020-04-27 13:26:52;0;100;27;9686;14408;14036;7318;14146;21078;8635;45812;17;0;0;87;0
12,0732;2020-04-27 13:26:52;0;96;40;41811;24103;6587;2055;3541;2126;1695;8870;11;0;0;87;0
12,57601;2020-04-27 13:26:52;0;96;40;41811;24103;6587;2055;3541;2126;1695;8870;120;0;0;88;0
13,07891;2020-04-27 13:26:52;0;84;38;73489;18006;8288;2023;1631;2909;1691;7711;230;0;0;88;0
13,58171;2020-04-27 13:26:52;0;84;38;73489;18006;8288;2023;1631;2909;1691;7711;49;0;0;87;0
14,08461;2020-04-27 13:26:52;0;84;41;132334;19851;770;9659;21093;18879;5581;27177;76;0;0;87;0
14,58739;2020-04-27 13:26:52;0;84;41;132334;19851;770;9659;21093;18879;5581;27177;24;0;0;87;0
15,09042;2020-04-27 13:26:52;0;84;41;132334;19851;770;9659;21093;18879;5581;27177;-88;0;0;87;0
15,59327;2020-04-27 13:26:52;0;84;41;132334;19851;770;9659;21093;18879;5581;27177;73;0;0;87;0
16,09611;2020-04-27 13:26:52;0;63;37;53555;77653;4782;6979;5286;3391;2834;6253;104;0;0;86;0
16,599;2020-04-27 13:26:52;0;63;37;53555;77653;4782;6979;5286;3391;2834;6253;35;0;0;85;0
17,10181;2020-04-27 13:26:52;0;67;24;214661;15912;1877;2520;2644;3172;592;10151;51;0;0;85;0
17,60463;2020-04-27 13:26:52;0;67;24;214661;15912;1877;2520;2644;3172;592;10151;-77;0;0;84;0
18,10749;2020-04-27 13:26:52;0;40;27;514434;184920;20259;24098;15035;12743;10163;32153;52;0;0;83;0
18,61044;2020-04-27 13:26:52;0;40;27;514434;184920;20259;24098;15035;12743;10163;32153;104;0;0;82;0
19,11333;2020-04-27 13:26:52;0;34;17;89513;22806;10628;1290;5275;3428;981;5405;225;0;0;81;0
19,61612;2020-04-27 13:26:52;0;34;17;89513;22806;10628;1290;5275;3428;981;5405;48;0;0;79;0
20,11895;2020-04-27 13:26:52;0;37;27;206778;37385;6404;4026;3499;2345;1126;5816;115;0;0;78;0
20,62185;2020-04-27 13:26:52;0;37;27;206778;37385;6404;4026;3499;2345;1126;5816;5;0;0;77;0
21,12469;2020-04-27 13:26:52;0;29;48;48618;10992;7937;3354;1574;1874;1283;5563;41;0;0;76;0
21,62754;2020-04-27 13:26:52;0;29;48;48618;10992;7937;3354;1574;1874;1283;5563;-66;0;0;75;0
22,13069;2020-04-27 13:26:52;0;38;60;99447;11390;4982;2740;1689;2290;1567;7665;-66;0;0;74;0
22,63342;2020-04-27 13:26:52;0;38;60;99447;11390;4982;2740;1689;2290;1567;7665;-35;0;0;73;0
23,1363;2020-04-27 13:26:52;0;38;60;99447;11390;4982;2740;1689;2290;1567;7665;242;0;0;73;0
23,63904;2020-04-27 13:26:52;0;38;60;99447;11390;4982;2740;1689;2290;1567;7665;116;0;0;72;0
24,14192;2020-04-27 13:26:52;0;40;54;195681;56661;18922;18048;6456;13222;14138;28275;132;0;0;71;0
24,6447;2020-04-27 13:26:52;0;27;57;83406;24837;17262;8210;1933;1646;1497;5146;-6;0;0;70;0
25,14759;2020-04-27 13:26:52;0;27;57;83406;24837;17262;8210;1933;1646;1497;5146;-89;0;0;69;0
25,65057;2020-04-27 13:26:52;0;35;64;22751;24733;7939;24928;6318;12637;6894;25546;6;0;0;69;0
26,15342;2020-04-27 13:26:52;0;35;64;22751;24733;7939;24928;6318;12637;6894;25546;113;0;0;68;0
26,65626;2020-04-27 13:26:52;0;30;61;34168;14107;734;784;258;545;156;1417;84;0;0;67;0
27,15913;2020-04-27 13:26:52;0;30;61;34168;14107;734;784;258;545;156;1417;42;0;0;67;0
27,66203;2020-04-27 13:26:52;0;26;57;52718;59151;23893;4539;4786;7646;5453;23905;-8;0;0;66;0
28,16483;2020-04-27 13:26:52;0;26;57;52718;59151;23893;4539;4786;7646;5453;23905;35;0;0;65;0
28,66772;2020-04-27 13:26:52;0;26;43;83724;41155;12513;3461;2407;1591;669;6159;70;0;0;64;0
29,17066;2020-04-27 13:26:52;0;26;43;83724;41155;12513;3461;2407;1591;669;6159;-49;0;0;64;0
29,67348;2020-04-27 13:26:52;0;16;30;37784;21428;5981;8317;10481;3559;7165;22076;104;0;0;63;0
30,17628;2020-04-27 13:26:52;0;16;30;37784;21428;5981;8317;10481;3559;7165;22076;34;0;0;62;0
30,67918;2020-04-27 13:26:52;0;23;47;106138;20182;3594;2866;2828;1635;448;7030;67;0;0;62;0
31,18221;2020-04-27 13:26:52;0;23;47;106138;20182;3594;2866;2828;1635;448;7030;66;0;0;61;0
31,68481;2020-04-27 13:26:52;0;23;47;106138;20182;3594;2866;2828;1635;448;7030;49;0;0;60;0
32,18766;2020-04-27 13:26:52;0;23;47;106138;20182;3594;2866;2828;1635;448;7030;103;0;0;60;0
32,69058;2020-04-27 13:26:52;0;41;17;231611;17835;3965;1020;2624;2598;557;4325;116;0;0;59;0
33,19353;2020-04-27 13:26:52;0;41;17;231611;17835;3965;1020;2624;2598;557;4325;50;0;0;59;0
33,69642;2020-04-27 13:26:52;0;51;17;21668;17193;7569;6521;10469;7076;2588;12502;32;0;0;59;0
34,19923;2020-04-27 13:26:52;0;51;17;21668;17193;7569;6521;10469;7076;2588;12502;19;0;0;59;0
34,70213;2020-04-27 13:26:52;0;60;37;20948;20181;6242;14761;2302;5017;8017;10404;53;0;0;59;0
35,20494;2020-04-27 13:26:52;0;60;37;20948;20181;6242;14761;2302;5017;8017;10404;57;0;0;59;0
35,70782;2020-04-27 13:26:52;0;80;64;3245;1990;7344;5066;5680;8762;2162;7608;177;0;0;59;0
36,21076;2020-04-27 13:26:52;0;80;64;3245;1990;7344;5066;5680;8762;2162;7608;49;0;0;59;0
36,71347;2020-04-27 13:26:52;0;80;64;3245;1990;7344;5066;5680;8762;2162;7608;234;0;0;60;0
37,21639;2020-04-27 13:26:52;0;80;64;3245;1990;7344;5066;5680;8762;2162;7608;657;0;0;60;0
