0,5007309;2020-04-27 13:20:27;0;51;83;165288;10902;1859;2007;1617;987;201;2548;45;45;0;51;0
1,00382;2020-04-27 13:20:27;0;51;83;165288;10902;1859;2007;1617;987;201;2548;-68;45;0;51;0
1,504549;2020-04-27 13:20:27;0;38;87;1294101;288945;80626;12925;19110;7299;5723;31353;58;45;0;46;0
2,010491;2020-04-27 13:20:27;0;38;87;1294101;288945;80626;12925;19110;7299;5723;31353;-77;45;0;44;0
2,512363;2020-04-27 13:20:27;0;27;69;417392;264781;8112;44929;22355;12889;3233;29742;-18;45;0;41;0
3,01527;2020-04-27 13:20:27;0;27;69;417392;264781;8112;44929;22355;12889;3233;29742;-3;45;0;38;0
3,517109;2020-04-27 13:20:27;0;17;51;144758;97665;19569;3910;6852;1810;1597;1818;9;45;0;35;0
4,01968;2020-04-27 13:20:27;0;17;51;144758;97665;19569;3910;6852;1810;1597;1818;-23;45;0;33;0
4,521332;2020-04-27 13:20:27;0;20;38;63043;19229;1686;527;958;1630;152;1224;134;45;0;31;0
5,023039;2020-04-27 13:20:27;0;20;38;63043;19229;1686;527;958;1630;152;1224;-24;45;0;30;0
5,527456;2020-04-27 13:20:27;0;23;35;182237;89520;9209;15051;6852;4112;604;2409;-6;45;0;29;0
6,031156;2020-04-27 13:20:27;0;23;35;182237;89520;9209;15051;6852;4112;604;2409;211;46;0;29;0
6,535037;2020-04-27 13:20:27;0;26;47;169525;74094;28638;5570;3915;6950;1814;4271;166;32;0;29;0
7,072982;2020-04-27 13:20:27;0;26;47;169525;74094;28638;5570;3915;6950;1814;4271;60;32;0;28;0
7,57594;2020-04-27 13:20:27;0;37;51;258860;12879;3307;1314;1001;985;244;3278;-133;32;0;29;0
8,080273;2020-04-27 13:20:27;0;37;51;258860;12879;3307;1314;1001;985;244;3278;123;43;0;29;0
8,584555;2020-04-27 13:20:27;0;37;51;258860;12879;3307;1314;1001;985;244;3278;146;43;0;30;0
9,088868;2020-04-27 13:20:27;0;37;51;258860;12879;3307;1314;1001;985;244;3278;129;43;0;30;0
