0,5041079;2020-04-27 13:31:55;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0
1,006982;2020-04-27 13:31:55;0;0;0;0;0;0;0;0;0;0;0;161;0;0;0;0
1,509933;2020-04-27 13:31:55;0;0;0;0;0;0;0;0;0;0;0;113;0;0;0;0
2,012712;2020-04-27 13:31:55;0;34;74;49896;7798;3126;4478;5686;1952;1254;1768;52;0;0;8;0
2,515658;2020-04-27 13:31:55;0;34;74;49896;7798;3126;4478;5686;1952;1254;1768;12;0;0;13;0
3,018543;2020-04-27 13:31:55;0;24;75;38781;10302;4750;3410;958;2338;1114;1406;105;0;0;15;0
3,521399;2020-04-27 13:31:55;0;24;75;38781;10302;4750;3410;958;2338;1114;1406;65;0;0;16;0
4,024315;2020-04-27 13:31:55;0;24;47;110775;77604;1234;5346;7171;2017;548;1040;74;0;0;17;0
4,527166;2020-04-27 13:31:55;0;24;47;110775;77604;1234;5346;7171;2017;548;1040;91;0;0;18;0
5,029977;2020-04-27 13:31:55;0;1;47;44129;65714;10657;2239;1203;1560;863;1072;60;0;0;16;0
5,532745;2020-04-27 13:31:55;0;1;47;44129;65714;10657;2239;1203;1560;863;1072;73;0;0;15;0
6,035598;2020-04-27 13:31:55;0;8;37;39753;73745;14235;7381;11162;7816;3864;4505;-132;0;0;14;0
6,538528;2020-04-27 13:31:55;0;8;37;39753;73745;14235;7381;11162;7816;3864;4505;56;0;0;14;0
7,041393;2020-04-27 13:31:55;0;4;35;40616;17730;10367;1313;1688;1462;209;1004;92;0;0;13;0
7,544228;2020-04-27 13:31:55;0;4;35;40616;17730;10367;1313;1688;1462;209;1004;53;0;0;12;0
8,047115;2020-04-27 13:31:55;0;26;56;41254;19509;5558;1386;1709;1759;924;1140;268;0;0;13;0
8,549964;2020-04-27 13:31:55;0;26;56;41254;19509;5558;1386;1709;1759;924;1140;53;0;0;14;0
9,052724;2020-04-27 13:31:55;0;63;64;87247;8610;2345;3075;5108;2556;466;552;68;0;0;16;0
9,555779;2020-04-27 13:31:55;0;63;64;87247;8610;2345;3075;5108;2556;466;552;18;0;0;19;0
10,05864;2020-04-27 13:31:55;0;44;69;120601;32734;6081;5284;3097;1372;465;394;82;0;0;20;0
10,5615;2020-04-27 13:31:55;0;44;69;120601;32734;6081;5284;3097;1372;465;394;44;0;0;21;0
11,06436;2020-04-27 13:31:55;0;61;56;86343;66205;10432;6576;4644;10276;4684;3729;80;0;0;23;0
11,56734;2020-04-27 13:31:55;0;61;56;86343;66205;10432;6576;4644;10276;4684;3729;49;0;0;25;0
12,0701;2020-04-27 13:31:55;0;74;61;11714;11853;3834;3839;2198;2813;2486;938;65;0;0;27;0
12,57295;2020-04-27 13:31:55;0;74;61;11714;11853;3834;3839;2198;2813;2486;938;48;0;0;29;0
13,07574;2020-04-27 13:31:55;0;50;54;70247;34666;4375;3522;2623;1798;678;536;57;0;0;29;0
13,57863;2020-04-27 13:31:55;0;50;54;70247;34666;4375;3522;2623;1798;678;536;48;0;0;30;0
14,08147;2020-04-27 13:31:55;0;53;40;43672;40159;1318;3965;3413;1790;1147;354;84;0;0;31;0
14,58434;2020-04-27 13:31:55;0;53;40;43672;40159;1318;3965;3413;1790;1147;354;74;0;0;32;0
15,08731;2020-04-27 13:31:55;0;53;40;43672;40159;1318;3965;3413;1790;1147;354;-75;0;0;32;0
15,5901;2020-04-27 13:31:55;0;34;20;264369;39432;837;3474;3115;3461;707;327;49;0;0;32;0
16,09297;2020-04-27 13:31:55;0;34;20;264369;39432;837;3474;3115;3461;707;327;88;0;0;32;0
16,59579;2020-04-27 13:31:55;0;34;20;264369;39432;837;3474;3115;3461;707;327;12;0;0;32;0
17,09865;2020-04-27 13:31:55;0;34;23;56814;103926;12118;16760;11903;6179;5441;1226;12;0;0;32;0
17,60158;2020-04-27 13:31:55;0;24;41;76984;54002;24388;2167;1551;1869;500;1208;-81;0;0;32;0
18,10438;2020-04-27 13:31:55;0;24;41;76984;54002;24388;2167;1551;1869;500;1208;16;0;0;32;0
18,6073;2020-04-27 13:31:55;0;24;41;76984;54002;24388;2167;1551;1869;500;1208;18;0;0;32;0
19,11009;2020-04-27 13:31:55;0;24;41;76984;54002;24388;2167;1551;1869;500;1208;170;0;0;32;0
19,61299;2020-04-27 13:31:55;0;14;63;120321;19011;6750;4979;1075;2998;667;297;44;0;0;31;0
20,11586;2020-04-27 13:31:55;0;14;63;120321;19011;6750;4979;1075;2998;667;297;81;0;0;31;0
20,61871;2020-04-27 13:31:55;0;14;69;103088;25654;7701;4473;1225;1909;414;521;64;0;0;30;0
21,12163;2020-04-27 13:31:55;0;14;69;103088;25654;7701;4473;1225;1909;414;521;-81;0;0;30;0
21,62452;2020-04-27 13:31:55;0;26;57;100133;38382;7509;1894;6677;1954;853;515;85;0;0;30;0
22,1274;2020-04-27 13:31:55;0;26;57;100133;38382;7509;1894;6677;1954;853;515;205;0;0;30;0
22,63018;2020-04-27 13:31:55;0;29;48;35512;11805;278;914;394;480;155;327;75;0;0;30;0
23,13305;2020-04-27 13:31:55;0;29;48;35512;11805;278;914;394;480;155;327;5;0;0;30;0
23,63595;2020-04-27 13:31:55;0;29;48;35512;11805;278;914;394;480;155;327;280;0;0;30;0
24,1387;2020-04-27 13:31:55;0;29;48;35512;11805;278;914;394;480;155;327;59;0;0;30;0
24,64161;2020-04-27 13:31:55;0;41;47;595096;123567;23603;42561;39971;42356;13593;13503;36;0;0;30;0
25,14455;2020-04-27 13:31:55;0;41;47;595096;123567;23603;42561;39971;42356;13593;13503;218;0;0;30;0
25,64739;2020-04-27 13:31:55;0;67;48;1818586;92620;14720;16635;13724;27048;7455;1545;112;31;0;31;0
26,15014;2020-04-27 13:31:55;0;67;48;1818586;92620;14720;16635;13724;27048;7455;1545;43;31;0;31;0
26,65304;2020-04-27 13:31:55;0;70;69;47456;31230;11227;4005;3056;2282;860;276;76;31;0;32;0
27,15597;2020-04-27 13:31:55;0;70;69;47456;31230;11227;4005;3056;2282;860;276;131;31;0;33;0
27,65882;2020-04-27 13:31:55;0;87;74;36822;54383;28795;15018;5801;7894;2522;5186;33;31;0;34;0
28,16169;2020-04-27 13:31:55;0;87;74;36822;54383;28795;15018;5801;7894;2522;5186;65;31;0;35;0
28,66459;2020-04-27 13:31:55;0;54;64;160818;46301;5388;4876;3053;1844;875;1017;86;31;0;35;0
29,16745;2020-04-27 13:31:55;0;54;64;160818;46301;5388;4876;3053;1844;875;1017;49;31;0;35;0
29,67026;2020-04-27 13:31:55;0;30;69;35607;33013;11263;1394;4366;2605;650;1814;53;31;0;35;0
30,1732;2020-04-27 13:31:55;0;30;69;35607;33013;11263;1394;4366;2605;650;1814;218;43;0;35;0
30,67611;2020-04-27 13:31:55;0;24;64;50991;51578;9834;5715;6838;2229;541;313;136;43;0;35;0
31,17891;2020-04-27 13:31:55;0;24;64;50991;51578;9834;5715;6838;2229;541;313;88;43;0;35;0
31,68174;2020-04-27 13:31:55;0;34;66;154459;2973;1965;3190;3096;1226;648;436;42;43;0;35;0
32,18461;2020-04-27 13:31:55;0;34;66;154459;2973;1965;3190;3096;1226;648;436;-25;43;0;35;0
32,68749;2020-04-27 13:31:55;0;41;63;322092;44510;6943;1107;5623;2569;1848;459;21;43;0;35;0
33,19034;2020-04-27 13:31:55;0;41;63;322092;44510;6943;1107;5623;2569;1848;459;35;43;0;35;0
33,69321;2020-04-27 13:31:55;0;51;69;7429;26189;12806;12837;19392;5486;3405;1775;45;43;0;35;0
34,19612;2020-04-27 13:31:55;0;51;69;7429;26189;12806;12837;19392;5486;3405;1775;82;43;0;35;0
34,69886;2020-04-27 13:31:55;0;87;80;9306;7728;8145;6890;14081;6010;2604;1983;55;43;0;36;0
35,20206;2020-04-27 13:31:55;0;87;80;9306;7728;8145;6890;14081;6010;2604;1983;25;43;0;37;0
35,70467;2020-04-27 13:31:55;0;87;67;36474;12127;2050;3425;910;2603;829;677;96;43;0;38;0
36,20749;2020-04-27 13:31:55;0;87;67;36474;12127;2050;3425;910;2603;829;677;51;43;0;38;0
36,71042;2020-04-27 13:31:55;0;69;54;75018;78890;2810;3288;3588;1481;1484;1141;37;43;0;39;0
37,21328;2020-04-27 13:31:55;0;69;54;75018;78890;2810;3288;3588;1481;1484;1141;60;43;0;39;0
37,71614;2020-04-27 13:31:55;0;70;54;57207;9719;6180;2397;6116;1848;561;456;38;43;0;39;0
38,21888;2020-04-27 13:31:55;0;70;54;57207;9719;6180;2397;6116;1848;561;456;25;43;0;40;0
38,72189;2020-04-27 13:31:55;0;47;56;112344;83456;38066;44844;41540;8193;5081;4212;86;43;0;40;0
39,22478;2020-04-27 13:31:55;0;47;56;112344;83456;38066;44844;41540;8193;5081;4212;52;43;0;40;0
39,72761;2020-04-27 13:31:55;0;41;61;96161;11930;4980;2385;1789;1994;717;928;75;43;0;40;0
