0,5062667;2020-04-27 13:51:20;0;50;61;27563;28950;3511;4327;1184;2273;741;5372;70;0;0;50;0
1,009109;2020-04-27 13:51:20;0;50;61;27563;28950;3511;4327;1184;2273;741;5372;146;0;0;50;0
1,51207;2020-04-27 13:51:20;0;41;67;180840;33169;12514;4331;8697;2597;3309;18533;194;33;0;47;0
2,014845;2020-04-27 13:51:20;0;41;67;180840;33169;12514;4331;8697;2597;3309;18533;41;33;0;45;0
2,517783;2020-04-27 13:51:20;0;41;67;180840;33169;12514;4331;8697;2597;3309;18533;96;33;0;44;0
3,020635;2020-04-27 13:51:20;0;41;67;180840;33169;12514;4331;8697;2597;3309;18533;291;33;0;44;0
3,523519;2020-04-27 13:51:20;0;47;78;108206;39026;9645;3328;4905;1848;1287;5766;28;33;0;44;0
4,026351;2020-04-27 13:51:20;0;47;78;108206;39026;9645;3328;4905;1848;1287;5766;-41;33;0;44;0
4,529212;2020-04-27 13:51:20;0;40;90;13075;16066;16109;1481;1403;1150;1196;2938;16;33;0;44;0
5,032073;2020-04-27 13:51:20;0;40;90;13075;16066;16109;1481;1403;1150;1196;2938;64;33;0;43;0
5,534855;2020-04-27 13:51:20;0;44;96;97812;17258;13135;6364;1479;3147;1390;2305;-129;33;0;43;0
6,037796;2020-04-27 13:51:20;0;44;96;97812;17258;13135;6364;1479;3147;1390;2305;57;33;0;43;0
6,543124;2020-04-27 13:51:20;0;41;88;70447;40477;4768;4463;3341;1295;862;4450;-124;33;0;43;0
7,043426;2020-04-27 13:51:20;0;41;88;70447;40477;4768;4463;3341;1295;862;4450;-89;33;0;43;0
7,546276;2020-04-27 13:51:20;0;51;93;880978;115608;59093;29841;38264;21358;7344;15593;48;38;0;43;0
8,049221;2020-04-27 13:51:20;0;51;93;880978;115608;59093;29841;38264;21358;7344;15593;85;38;0;44;0
8,552143;2020-04-27 13:51:20;0;61;90;9038;23742;11262;8310;2536;3194;1585;2233;265;38;0;45;0
9,055181;2020-04-27 13:51:20;0;61;90;9038;23742;11262;8310;2536;3194;1585;2233;54;38;0;46;0
9,557901;2020-04-27 13:51:20;0;69;87;138041;14198;8421;7935;9336;6136;3622;3055;129;38;0;47;0
10,09438;2020-04-27 13:51:20;0;69;87;138041;14198;8421;7935;9336;6136;3622;3055;-49;38;0;48;0
10,59727;2020-04-27 13:51:20;0;84;87;1294561;153852;23097;24343;11887;21593;26799;9597;57;38;0;50;0
11,10007;2020-04-27 13:51:20;0;84;87;1294561;153852;23097;24343;11887;21593;26799;9597;56;35;0;51;0
11,6028;2020-04-27 13:51:20;0;84;87;1294561;153852;23097;24343;11887;21593;26799;9597;66;35;0;53;0
12,10565;2020-04-27 13:51:20;0;84;87;1294561;153852;23097;24343;11887;21593;26799;9597;141;35;0;54;0
12,60855;2020-04-27 13:51:20;0;100;75;53286;4857;1559;1993;3693;2197;1734;3154;72;35;0;56;0
13,11133;2020-04-27 13:51:20;0;100;75;53286;4857;1559;1993;3693;2197;1734;3154;76;35;0;57;0
13,61428;2020-04-27 13:51:20;0;90;67;114369;47206;3657;10102;4677;1687;1390;3459;-91;35;0;59;0
14,11708;2020-04-27 13:51:20;0;90;67;114369;47206;3657;10102;4677;1687;1390;3459;119;35;0;60;0
14,62009;2020-04-27 13:51:20;0;70;69;55870;61251;9880;8867;2400;1721;718;2563;82;35;0;60;0
15,12281;2020-04-27 13:51:20;0;70;69;55870;61251;9880;8867;2400;1721;718;2563;168;35;0;60;0
15,62579;2020-04-27 13:51:20;0;70;69;55870;61251;9880;8867;2400;1721;718;2563;108;35;0;61;0
16,12856;2020-04-27 13:51:20;0;70;69;55870;61251;9880;8867;2400;1721;718;2563;17;35;0;61;0
16,63158;2020-04-27 13:51:20;0;30;67;491473;35510;3120;3155;2187;2836;2225;3373;81;35;0;60;0
17,13434;2020-04-27 13:51:20;0;30;67;491473;35510;3120;3155;2187;2836;2225;3373;51;35;0;59;0
17,63727;2020-04-27 13:51:20;0;30;70;66612;58270;15226;10005;2472;2454;1002;2179;91;35;0;58;0
18,1401;2020-04-27 13:51:20;0;30;70;66612;58270;15226;10005;2472;2454;1002;2179;97;35;0;57;0
18,64294;2020-04-27 13:51:20;0;37;75;145994;33214;15769;2030;2498;1680;1006;2297;83;35;0;57;0
